"OBJECTID","GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Shape_Length","Shape_Area"
95138,1.90731e+11,1.90731e+11,19,73,80100,3,NA,"",NA,"",0,0,0,3578.734474,0,3578.734474,3573.32755,904,408,358,0.57,10,0.027932961,129,0.360335196,219,0.611731844,322,80,106,136,0.248447205,133,19,12,92,10,0,19,7,92,4,0,0,6,5,23,45,65,0.172932331,0.114179289,0.252985484,0.037220209,0.005317173,0.003358214,0.02574631,0.002798512,0,0.005317173,0.001958958,0.02574631,0.001119405,0,0,0.001679107,0.001399256,0.151399499,0,0.37150838,0.681336129,0.586870998,0.589596666,0.508028424,0.521908231,0.401179596,0.360522109,0.042680701,0,0,2.421052632,0.241459715,4.453430043,0.672661274,0.493029494,3.287739275,18.06636409,1.430673339,1.788341674,0.357668335,10.55121588,9.478210872,-99999,0,0,-99999,-99999,-99999,3563,4161,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,8,6,1,5.5,21947.92254,14482943.98
95139,1.9153e+11,1.9153e+11,19,153,600,2,218,"Des Moines-Ames-West Des Moines, IA",19780,"Des Moines-West Des Moines, IA",671092,372394,340712,100.4305827,0,100.4305827,100.4305827,1422,536,478,0.707,8,0.016736402,84,0.175732218,386,0.807531381,558,140,235,183,0.250896057,30,0,0,0,11,19,0,0,0,11,19,0,0,0,23,3,4,0.766666667,5.337019716,14.15903365,0.29871379,0,0,0,0.10952839,0.1891854,0,0,0,0.10952839,0.1891854,0,0,0,5.635733507,0,0.062761506,0.948078244,0.408315075,0.948078244,0.316026081,0.239546039,0.32455491,0.361321383,0.028996295,0.041322314,0.102040816,18.6,2.27205e-08,23.93106517,0,0,23.93106517,101.9737188,0,0,0,38.23536513,76.47073026,478.78,0,0,1.33,8.475505938,0.000935302,85570,64078,93624,55043,0.003319632,0.764447859,0.003191385,0.842987384,0.00675996,0.799316998,0.008833753,0.934785931,4,4,14,16,11.33333333,2840.435634,406436.7506
95140,1.90731e+11,1.90731e+11,19,73,80500,2,NA,"",NA,"",0,0,0,33351.26392,49.7150374,33301.54889,33208.40938,619,328,289,0.456,19,0.065743945,89,0.307958478,181,0.626297578,274,81,107,86,0.295620438,50,11,12,18,7,2,11,8,18,7,2,0,0,4,15,22,13,0.3,0.009877016,0.018639857,0.001505643,0.000331241,0.000361354,0.000542031,0.00021079,6.02257e-05,0.000331241,0.000240903,0.000542031,0.00021079,6.02257e-05,0,0,0.000120451,0.011382659,0,0.173010381,0.899333424,0.899333424,0.89308009,0.769526181,0.352624894,0.369355406,0.381502031,0.015727412,0,0,5.48,0.011333413,1.979785323,0.255964627,0.15838171,1.565438986,1.563410764,0.345929856,0.134528277,0.096091627,0.826387989,0.826387989,-99999,0,0,-99999,-99999,-99999,1114,1503,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,6,18,2,1,5,52819.39385,134970711.5
95141,1.90731e+11,1.90731e+11,19,73,80200,1,NA,"",NA,"",0,0,0,73764.31127,112.2965718,73652.0147,73027.41098,717,368,330,0.609,0,0,65,0.196969697,265,0.803030303,311,59,131,121,0.189710611,311,96,1,165,20,29,96,0,165,15,29,0,5,1,88,86,137,0.282958199,0.005039204,0.009818231,0.004258675,0.001314575,1.36935e-05,0.002259426,0.00027387,0.000397111,0.001314575,0,0.002259426,0.000205402,0.000397111,0,6.84674e-05,1.36935e-05,0.009297879,0,0.942424242,0.692960151,0.692960151,0.642630549,0.55372529,0.68860634,0.745081183,0.753397139,0.853710389,0,0,1,1,2.085112901,0.32134523,0.246891874,1.516875798,1.242982427,0.382338489,0.269374844,0.095584622,0.877640622,0.382338489,-99999,0,0,-99999,-99999,-99999,2337,2646,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,16,10,2,1,5.333333333,102715.0848,298520090.5
95142,1.9017e+11,1.9017e+11,19,17,4000,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,1446.660788,0,1446.660788,1446.660788,795,392,358,0.389,58,0.162011173,133,0.37150838,167,0.466480447,190,48,75,67,0.252631579,803,40,23,278,419,43,40,23,278,67,43,34,318,0,227,372,204,0.282689913,0.270968843,0.549541404,0.55507138,0.027649882,0.015898682,0.19216668,0.289632513,0.029723623,0.027649882,0.015898682,0.19216668,0.046313552,0.029723623,0.0235024,0.219816562,0,0.826040223,0,2.24301676,0.692520806,0.692520806,0.762159248,0.713217172,0.775028369,0.600556601,0.607171743,0.468115337,0.994993742,0.382678751,0.236612702,0.466084982,4.765379038,1.65728314,0.277522196,2.830573702,11.65409344,2.211990556,3.981583001,0,8.847962224,3.096786778,-99999,0,0,-99999,-99999,-99999,9482,8107,-99999,-99999,0.003883336,0.322002241,0.004044701,0.351210848,-99999,-99999,-99999,-99999,18,16,5,1,7.666666667,12248.9587,5854556.32
95143,1.9017e+11,1.9017e+11,19,17,4600,3,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,18681.30337,451.911306,18229.39207,18229.39207,1983,899,847,0.526,45,0.053128689,122,0.14403778,680,0.80283353,991,206,254,531,0.207870838,309,35,17,157,93,7,35,3,157,12,7,79,2,14,77,102,130,0.249190939,0.049315962,0.108780369,0.016950648,0.001919976,0.00093256,0.008612465,0.005101651,0.000383995,0.001919976,0.000164569,0.008612465,0.000658278,0.000383995,0.004333661,0.000109713,0.000767991,0.066266609,0,0.364817001,0.74402733,0.74402733,0.658440283,0.658440283,0.5026566,0.52628538,0.530012291,0.3143613,0.269633508,0.475384615,3.207119741,0.11001707,2.870833297,0.589903034,0.107384383,2.17354588,3.605746136,0.667054609,0.351081373,0.210648824,3.581030007,0.772379021,-99999,0,0,-99999,-99999,-99999,12893,11688,-99999,-99999,0.005280305,0.437837471,0.005831314,0.506346662,-99999,-99999,-99999,-99999,10,14,3,1,5.333333333,50079.45642,75602209.32
95144,1.9017e+11,1.9017e+11,19,17,4200,3,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,134.6749362,0,134.6749362,134.6749362,565,305,220,0.602,0,0,80,0.363636364,140,0.636363636,396,80,114,202,0.202020202,404,76,31,20,183,94,76,31,20,14,94,113,56,0,143,142,119,0.353960396,2.264712415,4.195286933,2.999815789,0.564321782,0.230183885,0.148505732,1.358827449,0.697976941,0.564321782,0.230183885,0.148505732,0.103954012,0.697976941,0.839057387,0.41581605,0,5.264528204,0,1.836363636,0.843818907,0.843818907,0.897333411,0.839711123,0.852952342,0.744189774,0.81862596,0.453876313,0.833849329,0.99,0.98019802,0.980392791,25.56374445,0,0.458483132,25.10526132,169.5056307,0,0,0,33.265284,147.3176863,-99999,0,0,-99999,-99999,-99999,10701,9385,-99999,-99999,0.004382575,0.363398648,0.004682314,0.406576268,-99999,-99999,-99999,-99999,20,20,18,1,13,3697.562442,545021.9427
95145,1.9017e+11,1.9017e+11,19,17,4700,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,1129.657186,1.9313336,1127.725852,1127.725852,892,420,371,0.541,17,0.045822102,90,0.242587601,264,0.711590296,430,108,142,180,0.251162791,447,14,39,37,345,12,14,39,37,9,12,134,202,0,129,168,150,0.288590604,0.372430941,0.790972379,0.39637293,0.012414365,0.034582873,0.032809392,0.305925416,0.010640884,0.012414365,0.034582873,0.032809392,0.007980663,0.010640884,0.118823205,0.179121548,0,0.76880387,0,1.204851752,0.512319592,0.512319592,0.731459578,0.684488882,0.635912512,0.482019915,0.520543088,0.521266189,0.667662435,0.980615735,0.96196868,0.962682789,6.072331253,0.029401634,0.501829541,5.541100077,25.35765225,0.567513814,5.107624329,1.702541443,20.99801113,6.242651957,-99999,0,0,-99999,-99999,-99999,3765,4131,-99999,-99999,0.001541949,0.127856828,0.002061016,0.178962873,-99999,-99999,-99999,-99999,14,15,7,1,7.5,8906.234602,4571659.978
95146,1.9017e+11,1.9017e+11,19,17,4100,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,3185.895635,212.4224802,2973.473155,2814.94691,1669,781,743,0.516,0,0,168,0.226110363,575,0.773889637,1034,249,272,513,0.240812379,115,0,1,30,69,15,0,1,30,22,15,41,6,0,42,35,38,0.365217391,0.277447506,0.592906386,0.040853346,0,0.000355246,0.010657395,0.024512008,0.005328697,0,0.000355246,0.010657395,0.007815423,0.005328697,0.014565106,0.002131479,0,0.318300852,0,0.154777927,0.695361268,0.598951595,0.834742161,0.719259062,0.325073409,0.411107478,0.439059942,0.154009478,0.128923767,0.200174064,8.991304348,0.000338392,4.863030381,0.270403333,0.698647455,3.893979593,15.00047846,0.860946061,2.367601667,0,14.63608303,3.659020759,-99999,0,0,-99999,-99999,-99999,9048,8483,-99999,-99999,0.003705592,0.307263898,0.004232293,0.367499892,-99999,-99999,-99999,-99999,5,16,6,1,5.833333333,18022.28716,12893137.97
95147,1.9017e+11,1.9017e+11,19,17,4400,3,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,40068.20818,103.146953,39965.06123,39965.06123,1190,439,408,0.585,17,0.041666667,38,0.093137255,353,0.865196078,538,118,170,250,0.219330855,66,0,1,62,3,0,0,1,62,1,0,0,2,0,23,17,26,0.348484848,0.010984595,0.029776008,0.001651442,0,2.50219e-05,0.001551355,7.50656e-05,0,0,2.50219e-05,0.001551355,2.50219e-05,0,0,5.00437e-05,0,0.012636037,0,0.161764706,0.239131488,0.163232635,0.210377581,0.14025172,0.317510234,0.124801903,0.064989615,3.75567e-09,0.105095541,0.218543046,8.151515152,0.000783676,2.328587998,0.491582951,0.290741844,1.546263203,1.185323344,0.35230773,0.256223804,0.176153865,0.608531534,0.432377669,-99999,0,0,-99999,-99999,-99999,5988,6039,-99999,-99999,0.002452375,0.203348389,0.003012945,0.261621106,-99999,-99999,-99999,-99999,5,2,2,1,2.166666667,68958.93654,162153808.1
95148,1.9017e+11,1.9017e+11,19,17,4300,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,53089.69989,162.7855264,52926.91436,51340.6445,934,451,368,0.572,4,0.010869565,63,0.171195652,301,0.817934783,554,124,164,266,0.223826715,151,0,0,60,91,0,0,0,60,19,0,72,0,0,52,32,67,0.344370861,0.008784463,0.018192214,0.00294114,0,0,0.001168665,0.001772475,0,0,0,0.001168665,0.000370077,0,0.001402398,0,0,0.011725603,0,0.410326087,0.969379918,0.417489207,0.892663052,0.471612488,0.726814106,0.419861853,0.420710322,0.686325973,0.278341014,0.428368794,3.668874172,0.069330235,2.090723094,0.489723341,0.139712743,1.46128701,1.133022031,0.628791616,0.120921465,0.072552879,1.052016742,0.278119369,-99999,0,0,-99999,-99999,-99999,6212,6398,-99999,-99999,0.002544113,0.210955276,0.003192056,0.277173678,-99999,-99999,-99999,-99999,17,7,1,1,4.666666667,77550.24268,214851081.7
95149,1.9017e+11,1.9017e+11,19,17,4300,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,639.067317,0,639.067317,636.15721,748,332,294,0.523,0,0,85,0.289115646,209,0.710884354,457,94,139,224,0.205689278,118,20,35,19,44,0,20,27,19,22,0,22,0,8,26,42,50,0.220338983,0.521883577,1.175809986,0.185488741,0.03143877,0.055017847,0.029866831,0.069165293,0,0.03143877,0.042442339,0.029866831,0.034582647,0,0.034582647,0,0.012575508,0.707372318,0,0.401360544,0.954503383,0.822164463,0.97174062,0.837304354,0.607594167,0.541376649,0.580019732,0.51632599,0.272517321,0.410434783,3.872881356,0.056535792,9.074979995,0.913336575,1.400374076,6.761269345,39.39941745,1.001459444,8.011675552,4.005837776,18.02626999,18.02626999,-99999,0,0,-99999,-99999,-99999,7033,7185,-99999,-99999,0.002880353,0.238835875,0.003584701,0.311268033,-99999,-99999,-99999,-99999,13,20,8,1,8.5,6440.812884,2586265.698
95150,1.9017e+11,1.9017e+11,19,17,4100,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,3910.185765,114.5298616,3795.655904,3795.655904,1909,786,769,0.605,0,0,206,0.267880364,563,0.732119636,933,212,259,462,0.227224009,1321,30,370,628,192,101,30,55,628,65,101,2,125,315,236,239,846,0.178652536,0.207078834,0.502943377,0.34802944,0.007903772,0.097479858,0.1654523,0.050584143,0.026609367,0.007903772,0.014490249,0.1654523,0.01712484,0.026609367,0.000526918,0.032932385,0.082989609,0.555108275,0,1.717815345,0.790841823,0.790841823,0.717195237,0.717195237,0.816148117,0.817934014,0.820927795,0.69420525,0.817956656,0.827861579,0.706283119,0.745487523,3.469786092,0.098216758,0.478752203,2.892817132,12.14424099,0.337227618,4.046731418,1.686138091,8.093462837,2.360593327,-99999,0,0,-99999,-99999,-99999,8952,7896,-99999,-99999,0.003666276,0.304003803,0.00393943,0.342069922,-99999,-99999,-99999,-99999,19,16,5,1,7.833333333,19178.80998,15824305.81
95151,1.9017e+11,1.9017e+11,19,17,4200,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,5862.223874,6.7675748,5855.4563,5737.3546,2104,836,789,0.526,35,0.044359949,258,0.326996198,496,0.628643853,930,220,267,443,0.23655914,2487,375,815,122,1055,120,375,815,122,57,120,194,804,0,414,991,1082,0.166465621,0.145711754,0.366719533,0.433475037,0.065361134,0.14205153,0.021264155,0.183882656,0.020915563,0.065361134,0.14205153,0.021264155,0.009934892,0.020915563,0.033813493,0.14013427,0,0.579186791,0,3.152091255,0.813202715,0.813202715,0.81998399,0.767328696,0.862634709,0.702547708,0.768358241,0.439478617,0.916575909,0.544337138,0.373944511,0.534696764,4.429192098,1.394346834,0.566309908,2.468535356,9.62154905,1.092997654,2.076695543,0.874398123,7.432384049,2.404594839,-99999,0,0,-99999,-99999,-99999,10283,8381,-99999,-99999,0.004211384,0.349203654,0.004181403,0.363081055,-99999,-99999,-99999,-99999,20,18,5,1,8.333333333,21136.1622,23724102.79
95152,1.9017e+11,1.9017e+11,19,17,4200,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,3102.776137,96.5068818,3006.269255,2969.95156,1583,665,665,0.561,46,0.069172932,193,0.290225564,426,0.640601504,825,192,237,396,0.232727273,1142,301,164,403,134,140,301,162,403,73,140,32,29,2,338,324,480,0.295971979,0.223909376,0.533005326,0.384518056,0.101348454,0.055219756,0.135692449,0.045118581,0.047138816,0.101348454,0.054546344,0.135692449,0.024579525,0.047138816,0.010774587,0.009764469,0.000673412,0.608427432,0,1.717293233,0.93600809,0.93600809,0.785656274,0.785656274,0.898527011,0.855034339,0.892809728,0.551164295,0.838165138,0.838840874,0.722416813,0.757612538,5.92541844,0.377257621,0.61276711,4.935393709,19.5218708,0.638665348,1.490219145,0,19.79862579,5.322211233,-99999,0,0,-99999,-99999,-99999,9127,7913,-99999,-99999,0.003737946,0.309946684,0.003947911,0.342806394,-99999,-99999,-99999,-99999,20,18,6,1,8.666666667,21639.71132,12556764.17
95153,1.9017e+11,1.9017e+11,19,17,4400,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,11813.50308,0,11813.50308,11813.50308,879,407,395,0.534,24,0.060759494,155,0.392405063,216,0.546835443,516,127,148,241,0.246124031,248,3,21,43,177,4,3,15,43,4,4,123,50,6,86,84,78,0.346774194,0.034452101,0.07440638,0.020992926,0.000253947,0.001777627,0.003639903,0.014982855,0.000338596,0.000253947,0.001269733,0.003639903,0.000338596,0.000338596,0.010411814,0.004232445,0.000507893,0.055445027,0,0.627848101,0.542776742,0.542776742,0.6832274,0.6832274,0.560180833,0.4857969,0.514974069,0.770820594,0.440106477,0.64921466,2.080645161,0.339376502,2.620514056,0.263469165,0.211157959,2.145886932,4.136337855,0.812629407,0.379227056,0.43340235,2.492063513,1.787784694,-99999,0,0,-99999,-99999,-99999,4918,5111,-99999,-99999,0.002014158,0.16701192,0.002549953,0.22141836,-99999,-99999,-99999,-99999,12,15,4,1,6.166666667,29450.14097,47808592.86
95154,1.9017e+11,1.9017e+11,19,17,4400,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,11790.0869,237.7383694,11552.34853,10295.3995,762,350,310,0.559,0,0,38,0.122580645,272,0.877419355,421,90,120,211,0.213776722,92,0,25,33,28,6,0,0,33,14,6,0,14,25,48,25,19,0.52173913,0.033995767,0.074013641,0.00893603,0,0.002428269,0.003205315,0.002719661,0.000582785,0,0,0.003205315,0.001359831,0.000582785,0,0.001359831,0.002428269,0.042931797,0,0.296774194,0.910274872,0.784068098,0.915143572,0.70829919,0.513648315,0.462764812,0.475838579,0.18426193,0.215456674,0.358674464,4.576086957,0.027984991,1.992162671,0.14033732,0.167263343,1.684562009,3.158630464,0.055399991,0.166199972,0.110799981,2.326799605,1.384999765,-99999,0,0,-99999,-99999,-99999,3989,4271,-99999,-99999,0.001633688,0.135463714,0.002130864,0.185027943,-99999,-99999,-99999,-99999,11,16,3,1,5.833333333,29477.1532,47713826.38
95155,1.9017e+11,1.9017e+11,19,17,4500,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,23535.3716,258.3012901,23277.07031,23170.99533,903,407,391,0.657,4,0.010230179,63,0.16112532,324,0.828644501,464,122,128,214,0.262931034,127,8,34,36,39,10,8,27,36,28,10,8,3,7,38,37,52,0.299212598,0.017565063,0.038971136,0.00548099,0.000345259,0.001467352,0.001553667,0.001683139,0.000431574,0.000345259,0.00116525,0.001553667,0.001208407,0.000431574,0.000345259,0.000129472,0.000302102,0.023046054,0,0.324808184,0.899069365,0.899069365,0.873575071,0.873575071,0.508849598,0.546047849,0.575631197,0.312736855,0.246601942,0.429780034,3.653543307,0.070401317,2.255116358,0.699808547,0.083136831,1.472170981,1.778533099,0.522402512,0.247453821,0.137474345,1.347248583,0.57739225,-99999,0,0,-99999,-99999,-99999,4028,4323,-99999,-99999,0.00164966,0.136788128,0.002156808,0.187280683,-99999,-99999,-99999,-99999,10,20,2,1,6,39081.39759,95246348.41
95156,1.9017e+11,1.9017e+11,19,17,4500,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,48984.7252,653.7171347,48331.00806,45686.0887,1116,469,431,0.587,12,0.027842227,56,0.129930394,363,0.842227378,523,125,152,246,0.239005736,77,0,29,47,1,0,0,0,47,1,0,0,0,29,33,13,31,0.428571429,0.010265707,0.024427567,0.001685415,0,0.000634767,0.00102876,2.18885e-05,0,0,0,0.00102876,2.18885e-05,0,0,0,0.000634767,0.011951122,0,0.178654292,0.660390394,0.450786573,0.660390394,0.348898003,0.386209849,0.122707964,0.079693171,5.27323e-10,0.129086337,0.256666667,6.792207792,0.003051238,2.144081819,0.504752268,0.086136275,1.553193276,1.165588765,0.595890737,0.026484033,0.052968065,0.847489048,0.529680655,-99999,0,0,-99999,-99999,-99999,3363,3701,-99999,-99999,0.001377311,0.114205182,0.001846483,0.160334445,-99999,-99999,-99999,-99999,7,5,2,1,3,61383.03673,198238486.8
95157,1.9017e+11,1.9017e+11,19,17,4500,3,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,40629.37549,173.5516734,40455.82382,39580.72266,703,275,275,0.519,0,0,41,0.149090909,234,0.850909091,365,87,120,158,0.238356164,58,0,2,17,39,0,0,2,17,12,0,0,27,0,12,27,19,0.206896552,0.006947827,0.017761171,0.00146536,0,5.05296e-05,0.000429502,0.000985328,0,0,5.05296e-05,0.000429502,0.000303178,0,0,0.00068215,0,0.008413186,0,0.210909091,0.676023205,0.461457627,0.835125145,0.556750097,0.426893835,0.362497199,0.377750796,0.241246137,0.152431012,0.274231678,6.293103448,0.005026138,2.124435202,0.301768665,0.103770304,1.718896233,1.22906606,0.553690369,0.079098624,0.047459174,1.123200462,0.379673396,-99999,0,0,-99999,-99999,-99999,3865,4425,-99999,-99999,0.001582904,0.131252759,0.002207697,0.191699519,-99999,-99999,-99999,-99999,8,10,2,1,4,66757.60189,164424833.3
95158,1.9017e+11,1.9017e+11,19,17,4600,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,4713.052707,11.4903971,4701.56231,4701.56231,1343,531,526,0.578,0,0,69,0.131178707,457,0.868821293,799,181,228,390,0.226533166,517,3,63,190,223,38,3,42,190,45,38,84,94,21,163,140,214,0.315280464,0.112941181,0.285649729,0.109963447,0.000638086,0.013399801,0.040412099,0.047431042,0.00808242,0.000638086,0.008933201,0.040412099,0.009571287,0.00808242,0.017866402,0.019993354,0.0044666,0.222904628,0,0.982889734,0.751085399,0.751085399,0.837436803,0.837436803,0.721250358,0.635336853,0.650300607,0.690835142,0.555913978,0.785714286,1.545454545,0.579578279,5.072294009,0.440668044,0.315044416,4.316581548,13.57165891,0.68062482,3.130874171,0.136124964,10.48162222,4.355998847,-99999,0,0,-99999,-99999,-99999,9233,8577,-99999,-99999,0.003781359,0.313546371,0.004279191,0.371572153,-99999,-99999,-99999,-99999,17,20,6,1,8.5,21741.11185,19073463.88
95159,1.9017e+11,1.9017e+11,19,17,4600,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,5148.350245,6.74583,5141.604415,5141.604415,1697,726,672,0.564,10,0.014880952,182,0.270833333,480,0.714285714,845,209,226,410,0.247337278,273,180,21,37,35,0,180,21,37,35,0,0,0,0,100,99,74,0.366300366,0.141201061,0.330052618,0.053096267,0.035008528,0.004084328,0.007196197,0.006807214,0,0.035008528,0.004084328,0.007196197,0.006807214,0,0,0,0,0.194297328,0,0.40625,0.725779846,0.625152732,0.725779846,0.483853231,0.554117542,0.527048785,0.567671182,0.65280536,0.27715736,0.488372093,3.095238095,0.123040945,3.952047418,0.948576147,0.146344704,2.857126567,7.387577288,2.36502053,0.995798118,0.24894953,5.22794012,2.987394354,-99999,0,0,-99999,-99999,-99999,12810,11752,-99999,-99999,0.005246313,0.435018847,0.005863245,0.509119265,-99999,-99999,-99999,-99999,12,8,5,1,5.333333333,19437.86991,20835091.13
95160,1.9017e+11,1.9017e+11,19,17,4700,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,3154.580899,12.9344495,3141.64645,2979.03309,1242,588,527,0.5,6,0.011385199,188,0.356736243,333,0.631878558,696,185,227,284,0.265804598,469,97,51,271,40,10,97,51,271,23,10,0,17,0,111,218,140,0.236673774,0.197379479,0.416913798,0.157433632,0.0325609,0.017119649,0.090969114,0.013427175,0.003356794,0.0325609,0.017119649,0.090969114,0.007720626,0.003356794,0,0.00570655,0,0.354813112,0,0.889943074,0.730773871,0.730773871,0.688869855,0.593567581,0.695000301,0.700253798,0.687646756,0.749380392,0.548217417,0.805150215,1.484008529,0.616307946,4.372443978,0.094562362,0.34227454,3.935607076,17.049506,0.203714839,2.852007743,0.203714839,13.24146452,6.111445163,-99999,0,0,-99999,-99999,-99999,3676,4148,-99999,-99999,0.001505499,0.124834448,0.002069498,0.179699346,-99999,-99999,-99999,-99999,16,11,6,1,6.833333333,17759.41169,12766412
95161,1.90931e+11,1.90931e+11,19,93,90100,1,NA,"",NA,"",0,0,0,66737.44431,26.9719534,66710.47236,66680.88561,829,395,345,0.592,17,0.049275362,73,0.211594203,255,0.739130435,500,131,155,214,0.262,222,5,25,173,19,0,5,16,173,12,0,7,0,9,58,59,105,0.261261261,0.005923737,0.012432348,0.00332929,7.4984e-05,0.00037492,0.002594447,0.000284939,0,7.4984e-05,0.000239949,0.002594447,0.000179962,0,0.000104978,0,0.000134971,0.009253026,0,0.643478261,0.53097516,0.457357109,0.483321419,0.416455914,0.595010967,0.44067941,0.357538712,0.091777064,0,0,2.252252252,0.285860242,1.965594063,0.354924751,0.028808118,1.581861194,1.225143776,0.729120905,0.019187392,0,1.026525485,0.527653287,-99999,0,0,-99999,-99999,-99999,1567,1879,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,6,2,1,4.166666667,83660.78515,270082710.6
